Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
SignUp,,,,2019-08-17 22:40:22,2019-08-17 22:41:13,50.598s,INCOMPLETE
,,,,,,,
Test Cases/Workilo/Sign Up/RegistrationValidation/InvalidEmailIdLogin,,,,2019-08-17 22:40:23,2019-08-17 22:41:13,49.834s,PASSED
"System.setProperty(""webdriver.chrome.driver"", chromePath)",,,,2019-08-17 22:40:24,2019-08-17 22:40:24,0.007s,PASSED
driver = new org.openqa.selenium.chrome.ChromeDriver(),,,,2019-08-17 22:40:24,2019-08-17 22:40:29,4.324s,PASSED
window().maximize(),,,,2019-08-17 22:40:29,2019-08-17 22:40:30,1.181s,PASSED
"driver.get(""http://workilo.com"")",,,,2019-08-17 22:40:30,2019-08-17 22:40:38,8.311s,PASSED
"timeouts().implicitlyWait(30, SECONDS)",,,,2019-08-17 22:40:38,2019-08-17 22:40:38,0.043s,PASSED
try,,,,2019-08-17 22:40:38,2019-08-17 22:41:11,32.861s,PASSED
catch (Exception e),,,,2019-08-17 22:41:11,2019-08-17 22:41:13,1.853s,PASSED
