Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
ServiceProviderSign IN,,,,2019-08-20 14:47:02,2019-08-20 14:47:03,1.404s,INCOMPLETE
,,,,,,,
Test Cases/Workilo/Sign IN/CustSignIn,,,,2019-08-20 14:47:02,2019-08-20 14:47:03,0.939s,ERROR
"System.setProperty(""webdriver.chrome.driver"", chromePath)",,,,2019-08-20 14:47:03,2019-08-20 14:47:03,0.004s,PASSED
