Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
CustomerSignUp,,,,2019-08-22 17:27:03,2019-08-22 17:30:25,3m - 22.382s,INCOMPLETE
,,,,,,,
Test Cases/Workilo/Sign Up/RegistrationValidation/InvalidEmailIdLogin,,,,2019-08-22 17:27:03,2019-08-22 17:27:31,27.573s,PASSED
"System.setProperty(""webdriver.chrome.driver"", chromePath)",,,,2019-08-22 17:27:04,2019-08-22 17:27:04,0.010s,PASSED
driver = new org.openqa.selenium.chrome.ChromeDriver(),,,,2019-08-22 17:27:04,2019-08-22 17:27:09,5.328s,PASSED
window().maximize(),,,,2019-08-22 17:27:09,2019-08-22 17:27:11,1.435s,PASSED
"driver.get(""http://workilo.com"")",,,,2019-08-22 17:27:11,2019-08-22 17:27:23,12.346s,PASSED
"timeouts().implicitlyWait(30, SECONDS)",,,,2019-08-22 17:27:23,2019-08-22 17:27:23,0.033s,PASSED
try,,,,2019-08-22 17:27:23,2019-08-22 17:27:30,6.767s,PASSED
driver.quit(),,,,2019-08-22 17:27:30,2019-08-22 17:27:31,0.689s,PASSED
,,,,,,,
Test Cases/Workilo/Sign Up/RegistrationValidation/InvalidPwdLogin,,,,2019-08-22 17:27:31,2019-08-22 17:27:51,20.654s,PASSED
"System.setProperty(""webdriver.chrome.driver"", chromePath)",,,,2019-08-22 17:27:31,2019-08-22 17:27:31,0.002s,PASSED
driver = new org.openqa.selenium.chrome.ChromeDriver(),,,,2019-08-22 17:27:31,2019-08-22 17:27:33,2.334s,PASSED
window().maximize(),,,,2019-08-22 17:27:33,2019-08-22 17:27:35,1.143s,PASSED
"driver.get(""http://workilo.com"")",,,,2019-08-22 17:27:35,2019-08-22 17:27:43,8.261s,PASSED
"timeouts().implicitlyWait(30, SECONDS)",,,,2019-08-22 17:27:43,2019-08-22 17:27:43,0.008s,PASSED
try,,,,2019-08-22 17:27:43,2019-08-22 17:27:50,7.634s,PASSED
driver.quit(),,,,2019-08-22 17:27:50,2019-08-22 17:27:51,0.928s,PASSED
,,,,,,,
Test Cases/Workilo/Sign Up/RegistrationValidation/SignUpBlankValidation,,,,2019-08-22 17:27:51,2019-08-22 17:28:12,20.746s,PASSED
