Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
driver.quit(),,,,2019-08-22 17:32:36,2019-08-22 17:32:37,0.697s,PASSED
,,,,,,,
Test Cases/Workilo/Sign Up/RegistrationValidation/SignUpBlankValidation,,,,2019-08-22 17:32:37,2019-08-22 17:32:59,22.349s,PASSED
"System.setProperty(""webdriver.chrome.driver"", chromePath)",,,,2019-08-22 17:32:37,2019-08-22 17:32:37,0.001s,PASSED
driver = new org.openqa.selenium.chrome.ChromeDriver(),,,,2019-08-22 17:32:37,2019-08-22 17:32:40,2.398s,PASSED
window().maximize(),,,,2019-08-22 17:32:40,2019-08-22 17:32:41,1.154s,PASSED
try,,,,2019-08-22 17:32:41,2019-08-22 17:32:59,17.749s,PASSED
driver.quit(),,,,2019-08-22 17:32:59,2019-08-22 17:32:59,0.725s,PASSED
,,,,,,,
Test Cases/Workilo/Sign Up/RegistrationValidation/SignUpValidationInvalidContact,,,,2019-08-22 17:32:59,2019-08-22 17:33:25,25.719s,PASSED
"System.setProperty(""webdriver.chrome.driver"", chromePath)",,,,2019-08-22 17:33:00,2019-08-22 17:33:00,0.001s,PASSED
driver = new org.openqa.selenium.chrome.ChromeDriver(),,,,2019-08-22 17:33:00,2019-08-22 17:33:02,2.343s,PASSED
window().maximize(),,,,2019-08-22 17:33:02,2019-08-22 17:33:03,1.132s,PASSED
"driver.get(""http://workilo.com"")",,,,2019-08-22 17:33:03,2019-08-22 17:33:12,8.888s,PASSED
"timeouts().implicitlyWait(30, SECONDS)",,,,2019-08-22 17:33:12,2019-08-22 17:33:12,0.006s,PASSED
try,,,,2019-08-22 17:33:12,2019-08-22 17:33:24,12.097s,PASSED
driver.quit(),,,,2019-08-22 17:33:24,2019-08-22 17:33:25,0.921s,PASSED
,,,,,,,
Test Cases/Workilo/Sign Up/RegistrationValidation/SignUpValidationInvalidEmail,,,,2019-08-22 17:33:25,2019-08-22 17:33:52,26.742s,PASSED
"System.setProperty(""webdriver.chrome.driver"", chromePath)",,,,2019-08-22 17:33:25,2019-08-22 17:33:25,0.001s,PASSED
driver = new org.openqa.selenium.chrome.ChromeDriver(),,,,2019-08-22 17:33:25,2019-08-22 17:33:28,2.355s,PASSED
window().maximize(),,,,2019-08-22 17:33:28,2019-08-22 17:33:29,1.150s,PASSED
try,,,,2019-08-22 17:33:29,2019-08-22 17:33:51,22.259s,PASSED
driver.quit(),,,,2019-08-22 17:33:51,2019-08-22 17:33:52,0.719s,PASSED
,,,,,,,
Test Cases/Workilo/Sign Up/RegistrationValidation/SignUpValidationInvalidFirstLastName,,,,2019-08-22 17:33:52,2019-08-22 17:34:17,25.524s,PASSED
"System.setProperty(""webdriver.chrome.driver"", chromePath)",,,,2019-08-22 17:33:52,2019-08-22 17:33:52,0.001s,PASSED
driver = new org.openqa.selenium.chrome.ChromeDriver(),,,,2019-08-22 17:33:52,2019-08-22 17:33:54,2.237s,PASSED
window().maximize(),,,,2019-08-22 17:33:54,2019-08-22 17:33:56,1.144s,PASSED
"driver.get(""http://workilo.com"")",,,,2019-08-22 17:33:56,2019-08-22 17:34:05,8.974s,PASSED
try,,,,2019-08-22 17:34:05,2019-08-22 17:34:17,12.144s,PASSED
driver.quit(),,,,2019-08-22 17:34:17,2019-08-22 17:34:17,0.719s,PASSED
,,,,,,,
Test Cases/Workilo/Sign Up/RegistrationValidation/SignUpValidationInvalidPWD,,,,2019-08-22 17:34:17,2019-08-22 17:34:42,24.679s,PASSED
"System.setProperty(""webdriver.chrome.driver"", chromePath)",,,,2019-08-22 17:34:18,2019-08-22 17:34:18,0.002s,PASSED
driver = new org.openqa.selenium.chrome.ChromeDriver(),,,,2019-08-22 17:34:18,2019-08-22 17:34:20,2.517s,PASSED
window().maximize(),,,,2019-08-22 17:34:20,2019-08-22 17:34:21,1.157s,PASSED
"driver.get(""http://workilo.com"")",,,,2019-08-22 17:34:21,2019-08-22 17:34:29,7.670s,PASSED
try,,,,2019-08-22 17:34:29,2019-08-22 17:34:41,12.105s,PASSED
driver.quit(),,,,2019-08-22 17:34:41,2019-08-22 17:34:42,0.983s,PASSED
,,,,,,,
Test Cases/Workilo/Sign Up/ServProvSignUp,,,,2019-08-22 17:34:42,2019-08-22 17:35:05,22.935s,PASSED
"System.setProperty(""webdriver.chrome.driver"", chromePath)",,,,2019-08-22 17:34:42,2019-08-22 17:34:42,0.002s,PASSED
driver = new org.openqa.selenium.chrome.ChromeDriver(),,,,2019-08-22 17:34:42,2019-08-22 17:34:45,2.365s,PASSED
window().maximize(),,,,2019-08-22 17:34:45,2019-08-22 17:34:46,1.148s,PASSED
try,,,,2019-08-22 17:34:46,2019-08-22 17:35:04,18.441s,PASSED
driver.quit(),,,,2019-08-22 17:35:04,2019-08-22 17:35:05,0.708s,PASSED
