Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Homepage Verification,,,,2019-08-20 14:42:31,2019-08-20 14:42:32,1.528s,INCOMPLETE
,,,,,,,
Test Cases/Workilo/HomePage/TitleVerification,,,,2019-08-20 14:42:31,2019-08-20 14:42:32,1.021s,ERROR
"System.setProperty(""webdriver.chrome.driver"", chromePath)",,,,2019-08-20 14:42:32,2019-08-20 14:42:32,0.005s,PASSED
